nom1;nom2;nom3;nom4;code_postal;longitude;latitude
briquemesnil-floxicourt;BRIQUEMESNIL-FLOXICOURT;briquemesnil floxicourt;Briquemesnil-Floxicourt;80540;2.08333;49.8667
driencourt;DRIENCOURT;driencourt;Driencourt;80240;3;49.95
heuzecourt;HEUZECOURT;heuzecourt;Heuzecourt;80370;2.16667;50.1667
sailly-laurette;SAILLY-LAURETTE;sailly laurette;Sailly-Laurette;80800;2.6;49.9167
erches;ERCHES;erches;Erches;80500;2.67056;49.7225
camon-80;CAMON;camon;Camon;80450;2.35;49.8833
warloy-baillon;WARLOY-BAILLON;warloy baillon;Warloy-Baillon;80300;2.51667;50.0167
rosieres-en-santerre;ROSIERES-EN-SANTERRE;rosieres en santerre;Rosières-en-Santerre;80170;2.71667;49.8167
meharicourt;MEHARICOURT;meharicourt;Méharicourt;80170;2.73333;49.8
fresnoy-au-val;FRESNOY-AU-VAL;fresnoy au val;Fresnoy-au-Val;80710;02.05;49.8333
belloy-sur-somme;BELLOY-SUR-SOMME;belloy sur somme;Belloy-sur-Somme;80310;2.13334;49.9656
muille-villette;MUILLE-VILLETTE;muille villette;Muille-Villette;80400;3.06667;49.7333
warlus-80;WARLUS;warlus;Warlus;80270;1.95;49.9167
dancourt-popincourt;DANCOURT-POPINCOURT;dancourt popincourt;Dancourt-Popincourt;80700;2.73222;49.6662
lamotte-buleux;LAMOTTE-BULEUX;lamotte buleux;Lamotte-Buleux;80150;1.83333;50.1833
hallivillers;HALLIVILLERS;hallivillers;Hallivillers;80250;2.28333;49.7
lignieres-80;LIGNIERES;lignieres;Lignières;80500;2.6525;49.6767
oneux;ONEUX;oneux;Oneux;80135;1.96667;50.15
hailles;HAILLES;hailles;Hailles;80110;2.43333;49.8
villers-sur-authie;VILLERS-SUR-AUTHIE;villers sur authie;Villers-sur-Authie;80120;1.7;50.3167
bouchavesnes-bergen;BOUCHAVESNES-BERGEN;bouchavesnes bergen;Bouchavesnes-Bergen;80200;2.91667;49.9833
croixrault;CROIXRAULT;croixrault;Croixrault;80290;1.98333;49.7833
bouchoir;BOUCHOIR;bouchoir;Bouchoir;80910;2.68333;49.75
brailly-cornehotte;BRAILLY-CORNEHOTTE;brailly cornehotte;Brailly-Cornehotte;80150;1.96667;50.2167
drucat;DRUCAT;drucat;Drucat;80132;1.86667;50.15
billancourt;BILLANCOURT;billancourt;Billancourt;80190;2.88333;49.7167
authieule;AUTHIEULE;authieule;Authieule;80600;2.36667;50.1333
irles;IRLES;irles;Irles;80300;2.75;50.1
forceville-en-vimeu;FORCEVILLE-EN-VIMEU;forceville en vimeu;Forceville-en-Vimeu;80140;1.8;49.9667
ham-80;HAM;ham;Ham;80400;3.06667;49.75
fouquescourt;FOUQUESCOURT;fouquescourt;Fouquescourt;80170;2.75;49.7667
bourseville;BOURSEVILLE;bourseville;Bourseville;80130;1.53333;50.1
metigny;METIGNY;metigny;Métigny;80270;1.91667;49.9333
mailly-maillet;MAILLY-MAILLET;mailly maillet;Mailly-Maillet;80560;2.6;50.0667
lamotte-brebiere;LAMOTTE-BREBIERE;lamotte brebiere;Lamotte-Brebière;80450;2.38333;49.8833
aizecourt-le-bas;AIZECOURT-LE-BAS;aizecourt le bas;Aizecourt-le-Bas;80240;03.05;49.9667
hangest-sur-somme;HANGEST-SUR-SOMME;hangest sur somme;Hangest-sur-Somme;80310;2.06667;49.9833
moislains;MOISLAINS;moislains;Moislains;80760;2.96667;49.9833
huppy;HUPPY;huppy;Huppy;80140;1.76667;50.0167
longpre-les-corps-saints;LONGPRE-LES-CORPS-SAINTS;longpre les corps saints;Longpré-les-Corps-Saints;80510;1.98333;50.0167
crecy-en-ponthieu;CRECY-EN-PONTHIEU;crecy en ponthieu;Crécy-en-Ponthieu;80150;1.88333;50.25
longavesnes;LONGAVESNES;longavesnes;Longavesnes;80240;03.05;49.9667
hyencourt-le-grand;HYENCOURT-LE-GRAND;hyencourt le grand;Hyencourt-le-Grand;80320;2.83333;49.8167
houssoye-80;LAHOUSSOYE;lahoussoye;Houssoye;80800;2.48333;49.95
fremontiers;FREMONTIERS;fremontiers;Frémontiers;80160;2.06667;49.75
moyencourt;MOYENCOURT;moyencourt;Moyencourt;80400;2.93333;49.7167
marche-allouarde;MARCHE-ALLOUARDE;marche allouarde;Marché-Allouarde;80700;2.86667;49.7333
yzeux;YZEUX;yzeux;Yzeux;80310;2.11667;49.9667
cocquerel;COCQUEREL;cocquerel;Cocquerel;80510;1.95;50.0333
berny-en-santerre;BERNY-EN-SANTERRE;berny en santerre;Berny-en-Santerre;80200;2.85;49.8667
brie-80;BRIE;brie;Brie;80200;2.93139;49.8762
andainville;ANDAINVILLE;andainville;Andainville;80140;1.78333;49.9
fontaine-les-cappy;FONTAINE-LES-CAPPY;fontaine les cappy;Fontaine-lès-Cappy;80340;2.78333;49.9
mons-boubert;MONS-BOUBERT;mons boubert;Mons-Boubert;80210;1.66667;50.1333
fresnoy-andainville;FRESNOY-ANDAINVILLE;fresnoy andainville;Fresnoy-Andainville;80140;1.8;49.9167
saint-leger-sur-bresle;SAINT-LEGER-SUR-BRESLE;saint leger sur bresle;Saint-Léger-sur-Bresle;80140;1.71667;49.8667
baizieux;BAIZIEUX;baizieux;Baizieux;80300;2.51667;50
marchelepot;MARCHELEPOT;marchelepot;Marchélepot;80200;2.86667;49.8333
fresnoy-en-chaussee;FRESNOY-EN-CHAUSSEE;fresnoy en chaussee;Fresnoy-en-Chaussée;80110;2.58333;49.7667
saint-blimont;SAINT-BLIMONT;saint blimont;Saint-Blimont;80960;1.56667;50.1167
gauville-80;GAUVILLE;gauville;Gauville;80590;1.78333;49.7833
wiencourt-l-equipee;WIENCOURT-L'EQUIPEE;wiencourt l equipee;Wiencourt-l'Équipée;80170;2.61667;49.85
saint-leger-les-domart;SAINT-LEGER-LES-DOMART;saint leger les domart;Saint-Léger-lès-Domart;80780;2.13333;50.05
franvillers;FRANVILLERS;franvillers;Franvillers;80800;2.5;49.9667
vauvillers-80;VAUVILLERS;vauvillers;Vauvillers;80131;2.7;49.85
thievres-80;THIEVRES;thievres;Thièvres;62760;2.45;50.1167
neuville-les-loeuilly;NEUVILLE-LES-LOEUILLY;neuville les loeuilly;Neuville-lès-Lœuilly;80160;2.18334;49.7912
fourcigny;FOURCIGNY;fourcigny;Fourcigny;80590;1.83333;49.7667
ribemont-sur-ancre;RIBEMONT-SUR-ANCRE;ribemont sur ancre;Ribemont-sur-Ancre;80800;2.56556;49.96
armancourt-80;ARMANCOURT;armancourt;Armancourt;80700;2.71222;49.6781
misery;MISERY;misery;Misery;80320;2.88333;49.8333
friaucourt;FRIAUCOURT;friaucourt;Friaucourt;80940;1.48333;50.0833
francieres-80;FRANCIERES;francieres;Francières;80690;1.93333;50.0667
pierregot;PIERREGOT;pierregot;Pierregot;80260;2.38333;50
wiry-au-mont;WIRY-AU-MONT;wiry au mont;Wiry-au-Mont;80270;1.83333;49.9667
mesnil-saint-georges;MESNIL-SAINT-GEORGES;mesnil saint georges;Mesnil-Saint-Georges;80500;2.51667;49.6333
offignies;OFFIGNIES;offignies;Offignies;80590;1.85;49.8
machy-80;MACHY;machy;Machy;80150;1.8;50.2667
andechy;ANDECHY;andechy;Andechy;80700;2.71667;49.7167
yonval;YONVAL;yonval;Yonval;80132;1.78333;50.0833
agenvillers;AGENVILLERS;agenvillers;Agenvillers;80150;1.91667;50.1667
saint-sauveur-80;SAINT-SAUVEUR;saint sauveur;Saint-Sauveur;80470;2.21667;49.9333
favieres-80;FAVIERES;favieres;Favières;80120;1.66667;50.2333
auchonvillers;AUCHONVILLERS;auchonvillers;Auchonvillers;80560;2.61667;50.0833
chirmont;CHIRMONT;chirmont;Chirmont;80250;2.4;49.7
laboissiere-en-santerre;LABOISSIERE-EN-SANTERRE;laboissiere en santerre;Laboissière-en-Santerre;80500;2.68333;49.6667
occoches;OCCOCHES;occoches;Occoches;80600;2.26667;50.1667
domart-en-ponthieu;DOMART-EN-PONTHIEU;domart en ponthieu;Domart-en-Ponthieu;80620;2.11667;50.0667
thiepval;THIEPVAL;thiepval;Thiepval;80300;2.7;50.05
bertrancourt;BERTRANCOURT;bertrancourt;Bertrancourt;80560;2.55;50.0833
gorenflos;GORENFLOS;gorenflos;Gorenflos;80690;2.03333;50.0833
bouchon;BOUCHON;bouchon;Bouchon;80830;2.02972;50.035
agenville;AGENVILLE;agenville;Agenville;80370;2.1;50.1667
acheux-en-vimeu;ACHEUX-EN-VIMEU;acheux en vimeu;Acheux-en-Vimeu;80210;1.68333;50.0667
mouflieres;MOUFLIERES;mouflieres;Mouflières;80140;1.75;49.9167
etricourt-manancourt;ETRICOURT-MANANCOURT;etricourt manancourt;Étricourt-Manancourt;80360;2.98333;50.0333
long;LONG;long;Long;80510;1.98333;50.0333
fressenneville;FRESSENNEVILLE;fressenneville;Fressenneville;80390;1.56667;50.0667
herbecourt;HERBECOURT;herbecourt;Herbécourt;80200;2.85;49.9167
arqueves;ARQUEVES;arqueves;Arquèves;80560;2.48333;50.0667
thoix;THOIX;thoix;Thoix;80160;2.06667;49.7
quesne;LE QUESNE;le quesne;Le Quesne;80430;1.8;49.8667
aizecourt-le-haut;AIZECOURT-LE-HAUT;aizecourt le haut;Aizecourt-le-Haut;80200;2.98333;49.95
etrejust;ETREJUST;etrejust;Étréjust;80140;1.88333;49.9167
gapennes;GAPENNES;gapennes;Gapennes;80150;1.95;50.1833
morcourt-80;MORCOURT;morcourt;Morcourt;80340;2.65;49.8833
rethonvillers;RETHONVILLERS;rethonvillers;Rethonvillers;80700;2.86667;49.7333
fescamps;FESCAMPS;fescamps;Fescamps;80500;2.68333;49.6333
neslette;NESLETTE;neslette;Neslette;80140;1.66667;49.9167
devise;DEVISE;devise;Devise;80200;3;49.8667
gentelles;GENTELLES;gentelles;Gentelles;80380;2.45;49.85
ribeaucourt-80;RIBEAUCOURT;ribeaucourt;Ribeaucourt;80620;2.1;50.1167
punchy;PUNCHY;punchy;Punchy;80320;2.81667;49.7833
piennes-onvillers;PIENNES-ONVILLERS;piennes onvillers;Piennes-Onvillers;80500;2.64167;49.6298
ailly-sur-noye;AILLY-SUR-NOYE;ailly sur noye;Ailly-sur-Noye;80250;2.36667;49.75
grivesnes;GRIVESNES;grivesnes;Grivesnes;80250;2.48333;49.6833
hautvillers-ouville;HAUTVILLERS-OUVILLE;hautvillers ouville;Hautvillers-Ouville;80132;1.81667;50.1667
fins-80;FINS;fins;Fins;80360;03.05;50.0333
rubescourt;RUBESCOURT;rubescourt;Rubescourt;80500;2.56667;49.6
machiel;MACHIEL;machiel;Machiel;80150;1.83333;50.2667
behen;BEHEN;behen;Béhen;80870;1.75;50.05
ponches-estruval;PONCHES-ESTRUVAL;ponches estruval;Ponches-Estruval;80150;1.9;50.3167
remiencourt;REMIENCOURT;remiencourt;Remiencourt;80250;2.38333;49.7833
mametz-80;MAMETZ;mametz;Mametz;80300;2.75;50
saint-acheul;SAINT-ACHEUL;saint acheul;Saint-Acheul;80370;2.16667;50.1833
surcamps;SURCAMPS;surcamps;Surcamps;80620;2.06667;50.0667
belleuse;BELLEUSE;belleuse;Belleuse;80160;2.11667;49.7
longueau;LONGUEAU;longueau;Longueau;80330;2.35;49.8667
toeufles;TOEUFLES;toeufles;Tœufles;80870;1.71667;50.0667
avelesges;AVELESGES;avelesges;Avelesges;80270;1.91667;49.9167
martainneville;MARTAINNEVILLE;martainneville;Martainneville;80140;1.7;50
dommartin-80;DOMMARTIN;dommartin;Dommartin;80440;2.4;49.7833
forest-montiers;FOREST-MONTIERS;forest montiers;Forest-Montiers;80120;1.75;50.25
ablaincourt-pressoir;ABLAINCOURT-PRESSOIR;ablaincourt pressoir;Ablaincourt-Pressoir;80320;2.82195;49.8398
brucamps;BRUCAMPS;brucamps;Brucamps;80690;02.05;50.0667
douilly;DOUILLY;douilly;Douilly;80400;03.05;49.7667
corbie;CORBIE;corbie;Corbie;80800;2.5;49.9167
quesnel;LE QUESNEL;le quesnel;Le Quesnel;80118;2.61667;49.7667
translay;LE TRANSLAY;le translay;Le Translay;80140;1.68333;49.9667
caulieres;CAULIERES;caulieres;Caulières;80590;1.9;49.7833
coullemelle;COULLEMELLE;coullemelle;Coullemelle;80250;2.43333;49.6667
becquigny-80;BECQUIGNY;becquigny;Becquigny;80500;2.61667;49.7
maison-ponthieu;MAISON-PONTHIEU;maison ponthieu;Maison-Ponthieu;80150;02.05;50.2
